Name	Formula	SMILES	Mass	Source	ID
PS(20:3(6,8,11)-OH(5)/20:2(11Z,14Z))	C46H80NO11P	[H][C@@](COC(=O)CCCC(O)\C=C\C=C\C\C=C\CCCCCCCC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC	853.546899398	HMDB	HMDB0282352
PS(22:2(13Z,16Z)/18:2(10E,12Z)+=O(9))	C46H80NO11P	[H][C@@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCCC(=O)\C=C\C=C/CCCCC	853.546899398	HMDB	HMDB0283134
PS(18:2(10E,12Z)+=O(9)/22:2(13Z,16Z))	C46H80NO11P	[H][C@@](COC(=O)CCCCCCCC(=O)\C=C\C=C/CCCCC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC	853.546899398	HMDB	HMDB0283135
PS(22:2(13Z,16Z)/18:2(9Z,11E)+=O(13))	C46H80NO11P	[H][C@@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCC\C=C/C=C/C(=O)CCCCC	853.546899398	HMDB	HMDB0283136
PS(18:2(9Z,11E)+=O(13)/22:2(13Z,16Z))	C46H80NO11P	[H][C@@](COC(=O)CCCCCCC\C=C/C=C/C(=O)CCCCC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC	853.546899398	HMDB	HMDB0283137
PS(22:2(13Z,16Z)/18:3(10,12,15)-OH(9))	C46H80NO11P	[H][C@@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCCC(O)\C=C\C=C\C\C=C\CC	853.546899398	HMDB	HMDB0283172
PS(18:3(10,12,15)-OH(9)/22:2(13Z,16Z))	C46H80NO11P	[H][C@@](COC(=O)CCCCCCCC(O)\C=C\C=C\C\C=C\CC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC	853.546899398	HMDB	HMDB0283173
PS(22:2(13Z,16Z)/18:3(9,11,15)-OH(13))	C46H80NO11P	[H][C@@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCC\C=C\C=C\C(O)C\C=C\CC	853.546899398	HMDB	HMDB0283174
PS(18:3(9,11,15)-OH(13)/22:2(13Z,16Z))	C46H80NO11P	[H][C@@](COC(=O)CCCCCCC\C=C\C=C\C(O)C\C=C\CC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC	853.546899398	HMDB	HMDB0283175
Malptll	C43H71N11O7	CCOC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C1CCCN1C(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC)C(C)(C)C	853.55379367	HMDB	HMDB0254317
PE(22:0/PGJ2)	C47H84NO10P	CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCC\C=C/C[C@H]1C=CC(=O)[C@@H]1\C=C\[C@@H](O)CCCCC	853.583284907	HMDB	HMDB0283746
PE(PGJ2/22:0)	C47H84NO10P	CCCCCCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCC\C=C/C[C@H]1C=CC(=O)[C@@H]1\C=C\[C@@H](O)CCCCC)COP(O)(=O)OCCN	853.583284907	HMDB	HMDB0283747
PE(22:1(13Z)/20:4(6Z,8E,10E,14Z)-2OH(5S,12R))	C47H84NO10P	[H][C@@](COC(=O)CCCCCCCCCCC\C=C/CCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCC[C@@H](O)\C=C/C=C/C=C/[C@@H](O)C\C=C/CCCCC	853.583284907	HMDB	HMDB0283854
PE(20:4(6Z,8E,10E,14Z)-2OH(5S,12R)/22:1(13Z))	C47H84NO10P	[H][C@@](COC(=O)CCC[C@H](O)\C=C/C=C/C=C/[C@H](O)C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCC\C=C/CCCCCCCC	853.583284907	HMDB	HMDB0283855
PE(22:1(13Z)/20:4(6E,8Z,11Z,13E)-2OH(5S,15S))	C47H84NO10P	[H][C@@](COC(=O)CCCCCCCCCCC\C=C/CCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCC[C@H](O)\C=C\C=C/C\C=C/C=C/[C@H](O)CCCCC	853.583284907	HMDB	HMDB0283890
PE(20:4(6E,8Z,11Z,13E)-2OH(5S,15S)/22:1(13Z))	C47H84NO10P	[H][C@@](COC(=O)CCC[C@@H](O)\C=C\C=C/C\C=C/C=C/[C@@H](O)CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCC\C=C/CCCCCCCC	853.583284907	HMDB	HMDB0283891
PE(22:1(13Z)/20:4(8Z,11Z,14Z,17Z)-2OH(5S,6R))	C47H84NO10P	[H][C@@](COC(=O)CCCCCCCCCCC\C=C/CCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCC[C@@H](O)[C@H](O)C\C=C/C\C=C/C\C=C/C\C=C/CC	853.583284907	HMDB	HMDB0283892
PE(20:4(8Z,11Z,14Z,17Z)-2OH(5S,6R)/22:1(13Z))	C47H84NO10P	[H][C@@](COC(=O)CCC[C@H](O)[C@@H](O)C\C=C/C\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCC\C=C/CCCCCCCC	853.583284907	HMDB	HMDB0283893
PE(22:2(13Z,16Z)/20:3(8Z,11Z,14Z)-2OH(5,6))	C47H84NO10P	[H][C@@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCC(O)C(O)C\C=C/C\C=C/C\C=C/CCCCC	853.583284907	HMDB	HMDB0283964
PE(20:3(8Z,11Z,14Z)-2OH(5,6)/22:2(13Z,16Z))	C47H84NO10P	[H][C@@](COC(=O)CCCC(O)C(O)C\C=C/C\C=C/C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC	853.583284907	HMDB	HMDB0283965
PE(DiMe(13,5)/18:1(12Z)-O(9S,10R))	C47H84NO10P	[H][C@@](COC(=O)CCCCCCCCCCCCC1=C(C)C(C)=C(CCCCC)O1)(COP(O)(=O)OCCN)OC(=O)CCCCCCCC1OC1C\C=C/CCCCC	853.583284907	HMDB	HMDB0284914
PE(18:1(12Z)-O(9S,10R)/DiMe(13,5))	C47H84NO10P	[H][C@@](COC(=O)CCCCCCCC1OC1C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCC1=C(C)C(C)=C(CCCCC)O1	853.583284907	HMDB	HMDB0284915
PE(DiMe(13,5)/18:1(9Z)-O(12,13))	C47H84NO10P	[H][C@@](COC(=O)CCCCCCCCCCCCC1=C(C)C(C)=C(CCCCC)O1)(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CC1OC1CCCCC	853.583284907	HMDB	HMDB0284916
PE(18:1(9Z)-O(12,13)/DiMe(13,5))	C47H84NO10P	[H][C@@](COC(=O)CCCCCCC\C=C/CC1OC1CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCC1=C(C)C(C)=C(CCCCC)O1	853.583284907	HMDB	HMDB0284917
PE(20:2(11Z,14Z)/24:1(15Z))	C49H92NO8P	[H][C@@](COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC	853.656055437	HMDB	HMDB0009311
PE(20:3(5Z,8Z,11Z)/24:0)	C49H92NO8P	[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC	853.656055437	HMDB	HMDB0009343
PE(20:3(8Z,11Z,14Z)/24:0)	C49H92NO8P	[H][C@@](COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC	853.656055437	HMDB	HMDB0009376
PE(22:1(13Z)/22:2(13Z,16Z))	C49H92NO8P	[H][C@@](COC(=O)CCCCCCCCCCC\C=C/CCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC	853.656055437	HMDB	HMDB0009536
PE(22:2(13Z,16Z)/22:1(13Z))	C49H92NO8P	[H][C@@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCC\C=C/CCCCCCCC	853.656055437	HMDB	HMDB0009568
PE(24:0/20:3(5Z,8Z,11Z))	C49H92NO8P	[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC	853.656055437	HMDB	HMDB0009727
PE(24:0/20:3(8Z,11Z,14Z))	C49H92NO8P	[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC	853.656055437	HMDB	HMDB0009728
PE(24:1(15Z)/20:2(11Z,14Z))	C49H92NO8P	[H][C@@](COC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC	853.656055437	HMDB	HMDB0009759
Alamandine	C40H62N12O9	CCC(C)C(NC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(C)N)C(C)C)C(=O)NC(CC1=CN=CN1)C(=O)N1CCCC1C(O)=O	854.476271624	HMDB	HMDB0248097
WKYMVm	C41H61N9O7S2	CSCCC(NC(=O)C(NC(=O)C(CCSC)NC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C(CCCCN)NC(=O)C(N)CC1=CNC2=CC=CC=C12)C(C)C)C(N)=O	855.413537688	HMDB	HMDB0259899
PA(18:2(9Z,11Z)/LTE4)	C44H74NO11PS	CCCCCC\C=C/C=C\CCCCCCCC(=O)OC[C@H](COP(O)(O)=O)OC(=O)[C@@H](N)CS[C@H](\C=C\C=C\C=C/C\C=C/CCCCC)[C@@H](O)CCCC(O)=O	855.472020379	HMDB	HMDB0263923
PA(LTE4/18:2(9Z,11Z))	C44H74NO11PS	CCCCCC\C=C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)[C@@H](N)CS[C@H](\C=C\C=C\C=C/C\C=C/CCCCC)[C@@H](O)CCCC(O)=O)COP(O)(O)=O	855.472020379	HMDB	HMDB0263924
PA(18:2(9Z,12Z)/LTE4)	C44H74NO11PS	CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(O)=O)OC(=O)[C@@H](N)CS[C@H](\C=C\C=C\C=C/C\C=C/CCCCC)[C@@H](O)CCCC(O)=O	855.472020379	HMDB	HMDB0264027
PA(LTE4/18:2(9Z,12Z))	C44H74NO11PS	CCCCC\C=C/C\C=C/CCCCCCCC(=O)O[C@H](COC(=O)[C@@H](N)CS[C@H](\C=C\C=C\C=C/C\C=C/CCCCC)[C@@H](O)CCCC(O)=O)COP(O)(O)=O	855.472020379	HMDB	HMDB0264028
PS(18:1(11Z)/20:5(7Z,9Z,11E,13E,17Z)-3OH(5,6,15))	C44H74NO13P	[H][C@@](COC(=O)CCCCCCCCC\C=C/CCCCCC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCC[C@@H](O)[C@H](O)\C=C/C=C\C=C\C=C\[C@@H](O)C\C=C/CC	855.489778445	HMDB	HMDB0281492
PS(20:5(7Z,9Z,11E,13E,17Z)-3OH(5,6,15)/18:1(11Z))	C44H74NO13P	[H][C@@](COC(=O)CCC[C@H](O)[C@@H](O)\C=C/C=C\C=C\C=C\[C@H](O)C\C=C/CC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCCCC\C=C/CCCCCC	855.489778445	HMDB	HMDB0281493
PS(18:1(9Z)/20:5(7Z,9Z,11E,13E,17Z)-3OH(5,6,15))	C44H74NO13P	[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCCCC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCC[C@@H](O)[C@H](O)\C=C/C=C\C=C\C=C\[C@@H](O)C\C=C/CC	855.489778445	HMDB	HMDB0281596
PS(20:5(7Z,9Z,11E,13E,17Z)-3OH(5,6,15)/18:1(9Z))	C44H74NO13P	[H][C@@](COC(=O)CCC[C@H](O)[C@@H](O)\C=C/C=C\C=C\C=C\[C@H](O)C\C=C/CC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCC\C=C/CCCCCCCC	855.489778445	HMDB	HMDB0281597
PS(18:2(9Z,12Z)/PGE2)	C44H74NO13P	CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCC\C=C/C[C@@H]1[C@@H](\C=C\[C@@H](O)CCCCC)[C@H](O)CC1=O	855.489778445	HMDB	HMDB0281654
PS(PGE2/18:2(9Z,12Z))	C44H74NO13P	CCCCC\C=C/C\C=C/CCCCCCCC(=O)O[C@H](COC(=O)CCC\C=C/C[C@@H]1[C@@H](\C=C\[C@@H](O)CCCCC)[C@H](O)CC1=O)COP(O)(=O)OC[C@H](N)C(O)=O	855.489778445	HMDB	HMDB0281655
PS(18:2(9Z,12Z)/PGD2)	C44H74NO13P	CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)CC(=O)[C@@H]1\C=C\[C@@H](O)CCCCC	855.489778445	HMDB	HMDB0281656
PS(PGD2/18:2(9Z,12Z))	C44H74NO13P	CCCCC\C=C/C\C=C/CCCCCCCC(=O)O[C@H](COC(=O)CCC\C=C/C[C@H]1[C@@H](O)CC(=O)[C@@H]1\C=C\[C@@H](O)CCCCC)COP(O)(=O)OC[C@H](N)C(O)=O	855.489778445	HMDB	HMDB0281657
PS(18:2(9Z,12Z)/20:4(7E,9E,11Z,13E)-3OH(5S,6R,15S))	C44H74NO13P	[H][C@@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCC[C@H](O)[C@@H](O)\C=C\C=C\C=C/C=C/[C@@H](O)CCCCC	855.489778445	HMDB	HMDB0281670
PS(20:4(7E,9E,11Z,13E)-3OH(5S,6R,15S)/18:2(9Z,12Z))	C44H74NO13P	[H][C@@](COC(=O)CCC[C@@H](O)[C@H](O)\C=C\C=C\C=C/C=C/[C@H](O)CCCCC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC	855.489778445	HMDB	HMDB0281671
PS(18:3(6Z,9Z,12Z)/PGF2alpha)	C44H74NO13P	CCCCC\C=C/C\C=C/C\C=C/CCCCC(=O)OC[C@H](COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCC\C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)CCCCC	855.489778445	HMDB	HMDB0281764
PS(PGF2alpha/18:3(6Z,9Z,12Z))	C44H74NO13P	CCCCC\C=C/C\C=C/C\C=C/CCCCC(=O)O[C@H](COC(=O)CCC\C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)CCCCC)COP(O)(=O)OC[C@H](N)C(O)=O	855.489778445	HMDB	HMDB0281765
PS(18:3(6Z,9Z,12Z)/PGE1)	C44H74NO13P	CCCCC\C=C/C\C=C/C\C=C/CCCCC(=O)OC[C@H](COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCC[C@@H]1[C@@H](\C=C\[C@@H](O)CCCCC)[C@H](O)CC1=O	855.489778445	HMDB	HMDB0281826
PS(PGE1/18:3(6Z,9Z,12Z))	C44H74NO13P	CCCCC\C=C/C\C=C/C\C=C/CCCCC(=O)O[C@H](COC(=O)CCCCCC[C@@H]1[C@@H](\C=C\[C@@H](O)CCCCC)[C@H](O)CC1=O)COP(O)(=O)OC[C@H](N)C(O)=O	855.489778445	HMDB	HMDB0281827
PS(18:3(6Z,9Z,12Z)/PGD1)	C44H74NO13P	CCCCC\C=C/C\C=C/C\C=C/CCCCC(=O)OC[C@H](COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCC[C@H]1[C@@H](O)CC(=O)[C@@H]1\C=C\[C@@H](O)CCCCC	855.489778445	HMDB	HMDB0281828
PS(PGD1/18:3(6Z,9Z,12Z))	C44H74NO13P	CCCCC\C=C/C\C=C/C\C=C/CCCCC(=O)O[C@H](COC(=O)CCCCCC[C@H]1[C@@H](O)CC(=O)[C@@H]1\C=C\[C@@H](O)CCCCC)COP(O)(=O)OC[C@H](N)C(O)=O	855.489778445	HMDB	HMDB0281829
PS(18:3(9Z,12Z,15Z)/PGF2alpha)	C44H74NO13P	CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)COP(O)(=O)OC[C@H](N)C(O)=O	855.489778445	HMDB	HMDB0281868
PS(PGF2alpha/18:3(9Z,12Z,15Z))	C44H74NO13P	CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C\CCCC(=O)OC[C@H](COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC	855.489778445	HMDB	HMDB0281869
PS(18:3(9Z,12Z,15Z)/PGE1)	C44H74NO13P	CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O[C@H](COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)COP(O)(=O)OC[C@H](N)C(O)=O	855.489778445	HMDB	HMDB0281929
PS(PGE1/18:3(9Z,12Z,15Z))	C44H74NO13P	CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC[C@H](COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC	855.489778445	HMDB	HMDB0281930
PS(18:3(9Z,12Z,15Z)/PGD1)	C44H74NO13P	CCCCC[C@H](O)\C=C\[C@@H]1[C@@H](CCCCCCC(=O)O[C@H](COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)COP(O)(=O)OC[C@H](N)C(O)=O)[C@@H](O)CC1=O	855.489778445	HMDB	HMDB0281931
PS(PGD1/18:3(9Z,12Z,15Z))	C44H74NO13P	CCCCC[C@H](O)\C=C\[C@@H]1[C@@H](CCCCCCC(=O)OC[C@H](COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)[C@@H](O)CC1=O	855.489778445	HMDB	HMDB0281932
PS(18:4(6Z,9Z,12Z,15Z)/PGF1alpha)	C44H74NO13P	CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1CCCCCCC(=O)O[C@H](COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)COP(O)(=O)OC[C@H](N)C(O)=O	855.489778445	HMDB	HMDB0282037
PS(PGF1alpha/18:4(6Z,9Z,12Z,15Z))	C44H74NO13P	CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1CCCCCCC(=O)OC[C@H](COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC	855.489778445	HMDB	HMDB0282038
PS(20:3(5Z,8Z,11Z)/5-iso PGF2VI)	C44H74NO13P	CCCCCCCC\C=C/C\C=C/C\C=C/CCCC(=O)OC[C@H](COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)C\C=C/C[C@@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@H](O)CCCCC	855.489778445	HMDB	HMDB0282401
PS(5-iso PGF2VI/20:3(5Z,8Z,11Z))	C44H74NO13P	CCCCCCCC\C=C/C\C=C/C\C=C/CCCC(=O)O[C@H](COC(=O)C\C=C/C[C@@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@H](O)CCCCC)COP(O)(=O)OC[C@H](N)C(O)=O	855.489778445	HMDB	HMDB0282402
PS(20:3(8Z,11Z,14Z)/5-iso PGF2VI)	C44H74NO13P	CCCCC\C=C/C\C=C/C\C=C/CCCCCCC(=O)OC[C@H](COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)C\C=C/C[C@@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@H](O)CCCCC	855.489778445	HMDB	HMDB0282505
PS(5-iso PGF2VI/20:3(8Z,11Z,14Z))	C44H74NO13P	CCCCC\C=C/C\C=C/C\C=C/CCCCCCC(=O)O[C@H](COC(=O)C\C=C/C[C@@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@H](O)CCCCC)COP(O)(=O)OC[C@H](N)C(O)=O	855.489778445	HMDB	HMDB0282506
PS(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	C48H74NO10P	[H][C@](N)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)C(O)=O	855.505034105	HMDB	HMDB0012439
PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z))	C48H74NO10P	[H][C@](N)(COP(O)(=O)OC[C@@]([H])(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)C(O)=O	855.505034105	HMDB	HMDB0012449
Phosphatidylserine 20:4-22:6	C48H74NO10P	C(COP(OCC(COC(CCC=CCC=CCC=CCC=CCCCCCC)=O)OC(CCC=CCC=CCC=CCC=CCC=CCC=CCC)=O)(O)=O)(N)C(O)=O	855.505034198	MoNA	UT002973
PS 42:10	C48H74NO10P	CC\C=C/C\C=C/C\C=C/C\C=C/CCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	855.505034198	MoNA	LQB00731
PS(20:4(8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	C48H74NO10P	[H][C@](N)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)C(O)=O	855.505034585	HMDB	HMDB0112677
PS(20:5(5Z,8Z,11Z,14Z,17Z)/22:5(4Z,7Z,10Z,13Z,16Z))	C48H74NO10P	[H][C@](N)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC)C(O)=O	855.505034585	HMDB	HMDB0112702
PS(20:5(5Z,8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))	C48H74NO10P	[H][C@](N)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)C(O)=O	855.505034585	HMDB	HMDB0112703
PS(22:5(4Z,7Z,10Z,13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))	C48H74NO10P	[H][C@](N)(COP(O)(=O)OC[C@@]([H])(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)C(O)=O	855.505034585	HMDB	HMDB0112831
PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(8Z,11Z,14Z,17Z))	C48H74NO10P	[H][C@](N)(COP(O)(=O)OC[C@@]([H])(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)C(O)=O	855.505034585	HMDB	HMDB0112872
PS(22:5(7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z))	C48H74NO10P	[H][C@](N)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)C(O)=O	855.505034585	HMDB	HMDB0116790
SM(d16:2(4E,8Z)/LTE4)	C44H78N3O9PS	CCCCCCC\C=C/CC\C=C\[C@@H](O)[C@H](COP([O-])(=O)OCC[N+](C)(C)C)NC(=O)[C@@H](N)CS[C@H](\C=C\C=C\C=C/C\C=C/CCCCC)[C@@H](O)CCCC(O)=O	855.519639276	HMDB	HMDB0290313
PE(20:3(5Z,8Z,11Z)/6 keto-PGF1alpha)	C45H78NO12P	CCCCCCCC\C=C/C\C=C/C\C=C/CCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCC(=O)C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)CCCCC	855.526163954	HMDB	HMDB0262158
PE(6 keto-PGF1alpha/20:3(5Z,8Z,11Z))	C45H78NO12P	CCCCCCCC\C=C/C\C=C/C\C=C/CCCC(=O)O[C@H](COC(=O)CCCCC(=O)C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)CCCCC)COP(O)(=O)OCCN	855.526163954	HMDB	HMDB0262159
PE(20:3(5Z,8Z,11Z)/TXB2)	C45H78NO12P	CCCCCCCC\C=C/C\C=C/C\C=C/CCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)CC(O)O[C@@H]1\C=C\[C@@H](O)CCCCC	855.526163954	HMDB	HMDB0262168
PE(TXB2/20:3(5Z,8Z,11Z))	C45H78NO12P	CCCCCCCC\C=C/C\C=C/C\C=C/CCCC(=O)O[C@H](COC(=O)CCC\C=C/C[C@H]1[C@@H](O)CC(O)O[C@@H]1\C=C\[C@@H](O)CCCCC)COP(O)(=O)OCCN	855.526163954	HMDB	HMDB0262169
PE(20:3(8Z,11Z,14Z)/6 keto-PGF1alpha)	C45H78NO12P	CCCCC\C=C/C\C=C/C\C=C/CCCCCCC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCC(=O)C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)CCCCC	855.526163954	HMDB	HMDB0262262
